department_name,rank,product_name,product_link,product_image_link,product_reviews_link,product_ratings,product_ratings_count,product_price
Amazon Launchpad,60.,Lumo Lift Posture Coach and Activity...,https://www.amazon.com/Lumo-Posture-Activity-Tracker-requires/dp/B00N9P8GMW/ref=zg_bs_boost_60,https://images-na.ssl-images-amazon.com/images/I/41uLd3ZJwIL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00N9P8GMW/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.7 out of 5 stars,2369,$71.99
Amazon Launchpad,61.,SmartyPants Probiotic & Prebiotic Imm...,https://www.amazon.com/SmartyPants-Probiotic-Prebiotic-Immunity-Gummies/dp/B01LB1O3LI/ref=zg_bs_boost_61,https://images-na.ssl-images-amazon.com/images/I/51zicxBx29L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01LB1O3LI/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.7 out of 5 stars,46,$13.95
Amazon Launchpad,62.,mifold Grab-and-Go Car Booster Seat...,https://www.amazon.com/mifold-Grab-Booster-Seat-Slate/dp/B01H5VJJTE/ref=zg_bs_boost_62,https://images-na.ssl-images-amazon.com/images/I/41MVx-cLGsL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01H5VJJTE/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.0 out of 5 stars,528,$39.99
Amazon Launchpad,63.,Primal Pit Paste Deodorant 100% Natu...,https://www.amazon.com/Primal-Pit-Paste-Deodorant-Fragrances/dp/B00O59LG0A/ref=zg_bs_boost_63,https://images-na.ssl-images-amazon.com/images/I/51%2BZc8v6V4L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00O59LG0A/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,2633,$8.92
Amazon Launchpad,64.,nonda ZUS Smart Car Charger with Car...,https://www.amazon.com/nonda-Charger-Locator-Battery-Reversible/dp/B01HMF7M38/ref=zg_bs_boost_64,https://images-na.ssl-images-amazon.com/images/I/41ZfqRVjM0L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01HMF7M38/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,418,$29.99
Amazon Launchpad,65.,Canary All-in-One Home Security Devic...,https://www.amazon.com/Canary-All-One-Security-Device/dp/B00NW31YSE/ref=zg_bs_boost_65,https://images-na.ssl-images-amazon.com/images/I/31kmdDdME9L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00NW31YSE/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.0 out of 5 stars,1810,$161.57
Amazon Launchpad,66.,Sugru Moldable Glue - Classic Multi-C...,https://www.amazon.com/Sugru-Moldable-Glue-Classic-Multi-Color/dp/B008URBC9I/ref=zg_bs_boost_66,https://images-na.ssl-images-amazon.com/images/I/51tXzF8FP4L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B008URBC9I/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.3 out of 5 stars,707,$18.84
Amazon Launchpad,67.,ScoopFree Premium Crystal Litter 2-Pack,https://www.amazon.com/ScoopFree-Premium-Crystal-Litter-2-Pack/dp/B01J5GE3MA/ref=zg_bs_boost_67,https://images-na.ssl-images-amazon.com/images/I/41S95BOAlzL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01J5GE3MA/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.3 out of 5 stars,51,$19.99
Amazon Launchpad,68.,Anki OVERDRIVE Expansion Track Speed Kit,https://www.amazon.com/Anki-OVERDRIVE-Expansion-Track-Speed/dp/B00V6951Z8/ref=zg_bs_boost_68,https://images-na.ssl-images-amazon.com/images/I/41FgS-bWssL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00V6951Z8/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.5 out of 5 stars,95,$19.99
Amazon Launchpad,69.,5 Second Rule Uncensored Board Game,https://www.amazon.com/Second-Rule-Uncensored-Board-Game/dp/B01FSV380Y/ref=zg_bs_boost_69,https://images-na.ssl-images-amazon.com/images/I/41LGlWaUNgL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01FSV380Y/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.5 out of 5 stars,46,$19.99
Amazon Launchpad,70.,Wemo Insight Switch Wi-Fi Smart Plug...,https://www.amazon.com/Insight-Switch-Control-Lights-Appliances/dp/B01DBXNYCS/ref=zg_bs_boost_70,https://images-na.ssl-images-amazon.com/images/I/31wCKydqSjL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01DBXNYCS/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.7 out of 5 stars,5689,$49.99
Amazon Launchpad,71.,SmartyPants Men's Complete Gummy Vita...,https://www.amazon.com/SmartyPants-Mens-Complete-Gummy-Vitamins/dp/B01B1JPXGO/ref=zg_bs_boost_71,https://images-na.ssl-images-amazon.com/images/I/51A1yFfuFLL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01B1JPXGO/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,151,$24.95
Amazon Launchpad,72.,LELO Hex The Re-Engineered Luxury Con...,https://www.amazon.com/LELO-Re-Engineered-Condoms-Hexagonal-Structure/dp/B01J939GVC/ref=zg_bs_boost_72,https://images-na.ssl-images-amazon.com/images/I/31YUjXyjydL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01J939GVC/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.8 out of 5 stars,160,$19.90
Amazon Launchpad,73.,Anki Overdrive Expansion Track Launch...,https://www.amazon.com/Anki-Overdrive-Expansion-Track-Launch/dp/B01IO96UG6/ref=zg_bs_boost_73,https://images-na.ssl-images-amazon.com/images/I/41JHTZF-ptL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01IO96UG6/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.2 out of 5 stars,16,$29.99
Amazon Launchpad,74.,SinkShroom The Revolutionary Sink Dra...,https://www.amazon.com/SinkShroom-Revolutionary-Protector-Catcher-Strainer/dp/B01MSNO3KC/ref=zg_bs_boost_74,https://images-na.ssl-images-amazon.com/images/I/517b0e4RHwL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01MSNO3KC/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.2 out of 5 stars,102,$12.99
Amazon Launchpad,75.,AliveCor Kardia Mobile ECG for Apple...,https://www.amazon.com/AliveCor-Kardia-Mobile-Android-devices/dp/B01A4W8AUK/ref=zg_bs_boost_75,https://images-na.ssl-images-amazon.com/images/I/51kLo4kxTVL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01A4W8AUK/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.3 out of 5 stars,312,$94.50
Amazon Launchpad,76.,My Fairy Garden Magical Cottage Playset,https://www.amazon.com/Fairy-Garden-Magical-Cottage-Playset/dp/B01FSV2YYU/ref=zg_bs_boost_76,https://images-na.ssl-images-amazon.com/images/I/51unaOwe4rL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01FSV2YYU/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.4 out of 5 stars,78,$22.99
Amazon Launchpad,77.,Withings Thermo - Smart Thermometer,https://www.amazon.com/Withings-3700546701436-Thermo-Smart-Thermometer/dp/B01BP5A22O/ref=zg_bs_boost_77,https://images-na.ssl-images-amazon.com/images/I/41lBhsrzvTL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01BP5A22O/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,167,$69.97
Amazon Launchpad,78.,Spire Mindfulness and Activity Tracke...,https://www.amazon.com/Spire-Mindfulness-Activity-Tracker-Android/dp/B00TH3SQOI/ref=zg_bs_boost_78,https://images-na.ssl-images-amazon.com/images/I/51bdQBE5LCL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00TH3SQOI/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.0 out of 5 stars,963,$99.95
Amazon Launchpad,79.,Zinus Memory Foam 12 Inch Green Tea M...,https://www.amazon.com/Zinus-Memory-Foam-Green-Mattress/dp/B00Q7EPPDA/ref=zg_bs_boost_79,https://images-na.ssl-images-amazon.com/images/I/51LHBycJYpL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00Q7EPPDA/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.5 out of 5 stars,4080,$239.00
Amazon Launchpad,80.,Jitterbug Flip Easy-to-Use Cell Phone...,https://www.amazon.com/Jitterbug-Flip-Easy-Phone-Seniors/dp/B01DRV2BBY/ref=zg_bs_boost_80,https://images-na.ssl-images-amazon.com/images/I/41ZmWjYfIJL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01DRV2BBY/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.6 out of 5 stars,227,$68.73
Amazon Launchpad,81.,Pencil by FiftyThree Digital Stylus f...,https://www.amazon.com/Pencil-FiftyThree-Digital-Stylus-iPhone/dp/B00SIYUBMC/ref=zg_bs_boost_81,https://images-na.ssl-images-amazon.com/images/I/31INErsyv8L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00SIYUBMC/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.9 out of 5 stars,1957,$29.95
Amazon Launchpad,82.,Wahoo TICKR X Heart Rate Monitor and...,https://www.amazon.com/Wahoo-Monitor-Workout-Tracker-Android/dp/B00O5Y4FXA/ref=zg_bs_boost_82,https://images-na.ssl-images-amazon.com/images/I/41jtFMpPuRL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00O5Y4FXA/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.8 out of 5 stars,336,$79.99
Amazon Launchpad,83.,Merge VR - Virtual Reality Headset fo...,https://www.amazon.com/Merge-VR-Virtual-Reality-Headset/dp/B015CD6NVE/ref=zg_bs_boost_83,https://images-na.ssl-images-amazon.com/images/I/41jgpsqb01L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B015CD6NVE/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.0 out of 5 stars,261,$61.99
Amazon Launchpad,84.,SmartyPants Adult Complete and Fiber...,https://www.amazon.com/SmartyPants-Adult-Complete-Gummy-Vitamins/dp/B00BK71I7Q/ref=zg_bs_boost_84,https://images-na.ssl-images-amazon.com/images/I/51V3ZierpGL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00BK71I7Q/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,374,$28.25
Amazon Launchpad,85.,Premama Fertility Reproductive Powder...,https://www.amazon.com/Premama-Fertility-Reproductive-Powdered-Supplement/dp/B00ZERDOWU/ref=zg_bs_boost_85,https://images-na.ssl-images-amazon.com/images/I/51kJeDgctVL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00ZERDOWU/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.0 out of 5 stars,217,$12.49
Amazon Launchpad,86.,HICKIES Elastic No-Tie Shoelaces,https://www.amazon.com/HICKIES-PLSBH-Elastic-No-Tie-Shoelaces/dp/B01G1LHC0C/ref=zg_bs_boost_86,https://images-na.ssl-images-amazon.com/images/I/51x0zDph1VL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01G1LHC0C/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.6 out of 5 stars,1960,$10.47 - $47.29
Amazon Launchpad,87.,Sphero Star Wars BB-8 App Controlled...,https://www.amazon.com/Sphero-Star-Controlled-Robot-Force/dp/B01KX211LQ/ref=zg_bs_boost_87,https://images-na.ssl-images-amazon.com/images/I/41JUPk3wd7L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01KX211LQ/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.4 out of 5 stars,2052,$166.20
Amazon Launchpad,88.,Fizzics Waytap Beer Dispenser Black,https://www.amazon.com/Fizzics-Waytap-Beer-Dispenser-Black/dp/B01KQKG7FU/ref=zg_bs_boost_88,https://images-na.ssl-images-amazon.com/images/I/31S79nnjmML._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01KQKG7FU/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.3 out of 5 stars,61,$119.99
Amazon Launchpad,89.,LIFX (A19) Wi-Fi Smart LED Light Bulb...,https://www.amazon.com/LIFX-Adjustable-Multicolor-Dimmable-Required/dp/B01KY02MS8/ref=zg_bs_boost_89,https://images-na.ssl-images-amazon.com/images/I/41dVqZdM3PL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01KY02MS8/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.8 out of 5 stars,92,$59.99
Amazon Launchpad,90.,ThinOPTICS Stick Anywhere Go Everywh...,https://www.amazon.com/ThinOPTICS-Anywhere-Everywhere-Universal-Strength/dp/B00O1206O8/ref=zg_bs_boost_90,https://images-na.ssl-images-amazon.com/images/I/31Dp4tWEz5L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00O1206O8/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.2 out of 5 stars,3259,$19.95
Amazon Launchpad,91.,Kernel Season's Mini Jars Seasoning V...,https://www.amazon.com/Kernel-Seasons-Seasoning-Variety-Shakers/dp/B00H727M6O/ref=zg_bs_boost_91,https://images-na.ssl-images-amazon.com/images/I/414qeqnl9GL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00H727M6O/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.7 out of 5 stars,348,$14.15
Amazon Launchpad,92.,Soylent Coffiest Ready to Drink Break...,https://www.amazon.com/Soylent-Coffiest-Ready-Breakfast-Bottles/dp/B01IRFB0G2/ref=zg_bs_boost_92,https://images-na.ssl-images-amazon.com/images/I/41phkgWCKLL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01IRFB0G2/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,69,$39.00
Amazon Launchpad,93.,QuickWits 2 Party Game: A Fun and Soc...,https://www.amazon.com/QuickWits-Party-Game-Social-Expansion/dp/B01KF41F40/ref=zg_bs_boost_93,https://images-na.ssl-images-amazon.com/images/I/41Ux1JUR6uL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01KF41F40/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.8 out of 5 stars,14,$11.99
Amazon Launchpad,94.,Rocketbook Wave Smart Notebook - Exec...,https://www.amazon.com/Rocketbook-Wave-Smart-Notebook-Executive/dp/B01GTYVEHI/ref=zg_bs_boost_94,https://images-na.ssl-images-amazon.com/images/I/41FKEosVWfL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01GTYVEHI/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.9 out of 5 stars,306,$25.48
Amazon Launchpad,95.,Vermont Smoke & Cure Meat Sticks Tur...,https://www.amazon.com/Vermont-Smoke-Cure-Antibiotic-Pepperoni/dp/B00WMF3P4O/ref=zg_bs_boost_95,https://images-na.ssl-images-amazon.com/images/I/51XHQcSuviL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00WMF3P4O/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.7 out of 5 stars,213,$30.00
Amazon Launchpad,96.,EYN Products eynblack6 Carrying Case...,https://www.amazon.com/EYN-Products-eynblack6-Carrying-iPhone/dp/B00T52JTCO/ref=zg_bs_boost_96,https://images-na.ssl-images-amazon.com/images/I/41ujCJcJf5L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00T52JTCO/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.7 out of 5 stars,664,$13.99
Amazon Launchpad,97.,BetterBack - Correct Back Posture Whi...,https://www.amazon.com/BetterBack-Correct-Posture-Featured-Recommended/dp/B0167NBDYU/ref=zg_bs_boost_97,https://images-na.ssl-images-amazon.com/images/I/41gAWFBqH5L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B0167NBDYU/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.0 out of 5 stars,228,$59.00
Amazon Launchpad,98.,Tile Slim - Phone Finder. Wallet Find...,https://www.amazon.com/Tile-Slim-Finder-Wallet-Finder/dp/B01J6FPRXY/ref=zg_bs_boost_98,https://images-na.ssl-images-amazon.com/images/I/41wLzB0%2BUAL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01J6FPRXY/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.8 out of 5 stars,447,$69.99
Amazon Launchpad,99.,LectroFan - Micro Wireless Sound Mac...,https://www.amazon.com/LectroFan-Micro-Wireless-Sound-Machine/dp/B01LBVLBKY/ref=zg_bs_boost_99,https://images-na.ssl-images-amazon.com/images/I/41YRnzE23GL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01LBVLBKY/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.5 out of 5 stars,99,$34.95
Amazon Launchpad,100.,Anki OVERDRIVE Nuke Expansion Car Toy,https://www.amazon.com/Anki-OVERDRIVE-Nuke-Expansion-Car/dp/B00V69525M/ref=zg_bs_boost_100,https://images-na.ssl-images-amazon.com/images/I/310mxg-ysfL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00V69525M/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.7 out of 5 stars,110,$49.99
Appliances,1.,GE RPWFE Refrigerator Water Filter,https://www.amazon.com/GE-RPWFE-Refrigerator-Water-Filter/dp/B009PCI2JU/ref=zg_bs_appliances_1,https://images-na.ssl-images-amazon.com/images/I/31wvqbGzCmL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B009PCI2JU/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.3 out of 5 stars,729,$49.99
Appliances,2.,Frigidaire ULTRAWF Compatible Water F...,https://www.amazon.com/Frigidaire-ULTRAWF-Compatible-Water-Filter/dp/B012YPVRIM/ref=zg_bs_appliances_2,https://images-na.ssl-images-amazon.com/images/I/41FF4hHsPYL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B012YPVRIM/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,1228,$19.99
Appliances,3.,Danby Designer DMW077BLSDD Countertop...,https://www.amazon.com/Danby-DMW077BLSDD-Countertop-Microwave-Stainless/dp/B0055UBB4O/ref=zg_bs_appliances_3,https://images-na.ssl-images-amazon.com/images/I/41bKbsMkDrL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B0055UBB4O/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.9 out of 5 stars,2079,$69.99
Appliances,4.,Samsung DA29-00020B Refrigerator Wate...,https://www.amazon.com/Samsung-DA29-00020B-Refrigerator-Filter-Replacement/dp/B01I0GF0LY/ref=zg_bs_appliances_4,https://images-na.ssl-images-amazon.com/images/I/51XN92pFRlL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01I0GF0LY/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.5 out of 5 stars,452,$17.95
Appliances,5.,Danby 120 Can Beverage Center Stainl...,https://www.amazon.com/Danby-Beverage-Center-Stainless-DBC120BLS/dp/B002MPLYEW/ref=zg_bs_appliances_5,https://images-na.ssl-images-amazon.com/images/I/41Ck5KWkxjL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B002MPLYEW/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.7 out of 5 stars,1251,$173.96
Appliances,6.,Waterdrop Refrigerator Water Filter R...,https://www.amazon.com/Waterdrop-Refrigerator-Replacement-SmartWater-Kenmore/dp/B01CC7O8JW/ref=zg_bs_appliances_6,https://images-na.ssl-images-amazon.com/images/I/41oZRfAfm-L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01CC7O8JW/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.6 out of 5 stars,354,$9.89
Appliances,7.,Cooluli Mini Fridge Electric Cooler a...,https://www.amazon.com/Cooluli-Fridge-Electric-Cooler-Warmer/dp/B01G7IL3BS/ref=zg_bs_appliances_7,https://images-na.ssl-images-amazon.com/images/I/313eEmSmcwL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01G7IL3BS/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.5 out of 5 stars,190,$42.99
Appliances,8.,Crystala Ultrawf Frigidaire Refrigera...,https://www.amazon.com/Crystala-Ultrawf-Frigidaire-Refrigerator-Filter/dp/B01HHDKBUG/ref=zg_bs_appliances_8,https://images-na.ssl-images-amazon.com/images/I/41MsyBpOAoL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01HHDKBUG/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.8 out of 5 stars,245,$18.95
Appliances,9.,3 Pack refrigerator water filter Repl...,https://www.amazon.com/refrigerator-Whirlpool-Kitchenaid-UKF8001AXX-UKF-8001P/dp/B01DYPY7UG/ref=zg_bs_appliances_9,https://images-na.ssl-images-amazon.com/images/I/51vgDnkBJXL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01DYPY7UG/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.6 out of 5 stars,237,$39.99
Appliances,10.,Midea WHS-65LB1 Compact Single Revers...,https://www.amazon.com/WHS-65LB1-Compact-Reversible-Refrigerator-Freezer/dp/B00MVVI1FC/ref=zg_bs_appliances_10,https://images-na.ssl-images-amazon.com/images/I/31o5sBO5MRL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B00MVVI1FC/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.1 out of 5 stars,865,$94.00
Appliances,11.,Crystala Puresource 3 (WF3CB) Frigida...,https://www.amazon.com/Crystala-Puresource-Frigidaire-Refrigerator-Filter/dp/B01HHFUAY6/ref=zg_bs_appliances_11,https://images-na.ssl-images-amazon.com/images/I/41N21206soL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01HHFUAY6/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.7 out of 5 stars,242,$18.95
Appliances,12.,EcoBlueLife Water Filter Compatible...,https://www.amazon.com/EcoBlueLife-Compatible-UKF8001-Whirlpool-KitchenAid/dp/B016JZUWRK/ref=zg_bs_appliances_12,https://images-na.ssl-images-amazon.com/images/I/51z6b1%2BO3OL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B016JZUWRK/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.2 out of 5 stars,628,$20.99
Appliances,13.,Danby DMW7700BLDB 0.7 cu. ft. Microwa...,https://www.amazon.com/Danby-DMW7700BLDB-0-7-Microwave-Oven/dp/B004ZUWBVW/ref=zg_bs_appliances_13,https://images-na.ssl-images-amazon.com/images/I/41Ml6Ik1%2BTL._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B004ZUWBVW/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,3.9 out of 5 stars,2079,$53.00
Appliances,14.,Bellemain Kitchen Silicone Stove Coun...,https://www.amazon.com/Bellemain-Kitchen-Silicone-Counters-Machines/dp/B01H42YPGG/ref=zg_bs_appliances_14,https://images-na.ssl-images-amazon.com/images/I/41C2FzBTO1L._SL160_SL150_.jpg,https://www.amazon.com/product-reviews/B01H42YPGG/ref=acr_zeitgeist_text?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1,4.5 out of 5 stars,116,$10.00
